CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
513.0,Spain,Female,33,5,0.0,2,1,1,44416.34,0
689.0,Spain,Male,25,2,171597.18,2,0,0,175510.22,0
600.0,France,Female,41,5,0.0,1,1,1,74387.51,0
598.0,France,Male,52,3,169994.8,1,1,0,10951.69,0
648.0,France,Male,30,3,152065.85,1,1,0,157003.7,1
680.0,France,Female,56,9,138077.55,2,1,1,15083.02,0
470.0,Germany,Male,51,4,0.0,2,1,1,118347.48,0
645.0,France,Male,39,6,139619.09,1,1,0,106380.03,0
749.0,Germany,Male,43,7,76031.34,1,1,0,26489.5,1
618.0,Spain,Male,32,1,0.0,1,1,0,76042.73,0
557.0,France,Female,56,6,191759.16,2,1,1,23251.05,0
531.0,Germany,Male,46,2,24511.24,1,0,0,77642.22,0
484.0,Spain,Female,31,9,12637.36,1,1,0,55070.23,0
752.0,Spain,Male,46,6,94610.4,2,1,1,7222.44,0
585.0,France,Male,32,10,0.0,1,1,1,135970.13,0
496.0,France,Male,40,9,0.0,1,0,1,114584.97,0
677.0,Spain,Male,53,6,92769.4,2,1,0,10845.55,1
775.0,Germany,Male,26,4,0.0,2,0,1,59734.56,1
710.0,France,Female,30,3,113980.31,3,0,1,142236.87,1
820.0,France,Female,44,0,102518.01,2,1,1,132380.8,0
525.0,Germany,Female,48,3,85235.42,2,0,1,71275.95,0
736.0,Germany,Male,44,10,0.0,1,0,1,93447.96,0
674.0,Spain,Male,49,9,115590.4,2,1,1,41814.36,0
631.0,Spain,Female,36,5,0.0,2,1,0,75536.5,0
735.0,France,Female,46,10,78091.36,2,1,0,69.74,0
551.0,Germany,Male,54,5,0.0,2,1,0,45272.03,1
754.0,Spain,Female,39,1,0.0,1,0,0,189753.84,1
726.0,France,Female,30,2,0.0,1,0,0,145461.57,0
606.0,Spain,Female,44,10,0.0,1,1,0,22258.38,1
719.0,France,Male,20,9,0.0,2,1,1,13546.44,0
714.0,Germany,Male,35,9,0.0,1,0,1,77066.87,0
769.0,France,Male,49,2,96206.42,1,0,1,89084.31,0
662.0,Spain,Male,47,10,75525.12,2,0,0,58983.59,1
583.0,Germany,Male,33,9,0.0,2,1,0,60703.15,1
708.0,Spain,Female,33,0,44770.49,4,1,0,188266.47,1
620.0,Germany,Male,38,8,0.0,2,1,0,141410.59,0
742.0,Spain,Male,47,9,18488.24,1,0,0,112531.15,1
675.0,Germany,Female,51,10,116329.4,2,0,0,9052.56,1
736.0,Spain,Female,64,5,107259.02,1,1,0,5518.64,1
687.0,France,Male,37,6,64195.65,2,1,1,13079.71,0
639.0,France,Male,41,8,142714.98,2,1,1,186298.3,0
623.0,Germany,Male,32,10,166612.52,1,1,1,169614.47,0
621.0,Germany,Male,43,3,150754.72,1,1,1,29428.27,1
661.0,Germany,Male,39,10,0.0,1,0,1,41011.42,0
596.0,Spain,Female,46,2,78195.64,1,1,1,163804.22,0
663.0,Germany,Male,27,2,116587.9,1,0,0,79268.9,1
684.0,France,Male,33,8,0.0,2,1,1,130467.7,0
620.0,France,Female,25,6,46641.79,1,1,0,140338.72,0
589.0,Germany,Male,35,0,0.0,1,0,1,168578.38,1
625.0,France,Male,36,4,155066.41,1,1,1,11935.12,0
729.0,France,Male,28,10,0.0,1,1,1,49326.88,0
726.0,France,Female,18,9,0.0,1,1,1,22421.82,0
711.0,Spain,Male,48,6,0.0,1,0,0,194100.64,0
640.0,Spain,Female,33,5,112010.64,2,0,0,75594.52,1
631.0,France,Male,38,2,102977.05,2,1,1,193485.65,1
618.0,France,Male,18,3,0.0,1,0,1,30200.49,0
716.0,Germany,Female,46,10,38838.56,1,1,0,67564.01,1
490.0,France,Female,35,10,0.0,2,0,1,188313.56,0
647.0,France,Male,37,0,0.0,1,0,0,28410.36,0
672.0,Germany,Male,53,0,48978.78,1,0,1,44231.65,0
528.0,France,Female,32,9,0.0,1,0,0,157679.74,0
631.0,Germany,Male,32,9,41755.11,1,0,0,63156.78,1
589.0,Spain,Male,45,2,129250.42,2,0,0,121018.26,0
715.0,France,Female,48,3,48354.0,2,0,1,155606.94,0
679.0,France,Female,29,5,0.0,1,1,1,94887.75,0
709.0,Germany,Male,39,7,0.0,1,1,0,164330.58,1
592.0,Germany,Male,53,6,0.0,2,0,0,141870.57,1
683.0,France,Male,35,7,0.0,2,0,1,163569.47,0
626.0,Germany,Male,19,5,0.0,1,1,0,82559.84,0
620.0,France,Female,42,9,0.0,2,0,1,33162.17,0
780.0,France,Male,44,10,157446.9,1,0,0,62494.15,0
547.0,France,Female,40,7,51312.15,1,1,1,28577.44,0
689.0,Spain,Female,33,2,239469.22,2,0,1,69313.72,0
661.0,France,Male,52,2,0.0,2,1,1,103297.48,0
545.0,France,Female,33,4,169332.97,2,1,0,107675.84,0
699.0,Germany,Female,47,0,0.0,1,1,1,39608.59,0
578.0,Spain,Male,18,8,0.0,2,0,0,143514.4,0
727.0,Spain,Male,18,7,0.0,2,1,0,125019.32,0
753.0,Germany,Male,42,8,73489.57,1,1,0,108111.91,1
594.0,Spain,Male,25,10,0.0,4,0,1,192715.54,0
640.0,France,Female,40,3,0.0,1,1,1,9479.1,0
500.0,Germany,Male,44,9,119518.53,1,1,0,139136.46,0
806.0,Spain,Female,21,0,37477.69,1,0,1,106275.21,0
775.0,Germany,Male,39,8,92112.4,2,1,0,193954.82,0
640.0,Germany,Male,26,10,173210.1,2,1,0,89265.13,1
613.0,France,Male,33,8,0.0,2,1,1,141490.38,0
560.0,France,Male,35,5,193669.51,2,1,0,143319.57,0
536.0,Germany,Female,37,7,63986.24,2,1,0,2209.62,0
800.0,France,Male,29,5,0.0,1,0,0,160687.11,0
585.0,France,Male,38,4,94643.79,1,1,1,56346.64,0
664.0,France,Male,47,5,0.0,1,1,0,13238.59,1
694.0,France,Male,24,6,30484.26,1,1,1,102428.68,0
491.0,Spain,Female,29,9,132125.88,2,0,0,119827.27,1
676.0,France,Male,28,8,67645.55,2,1,0,166360.34,0
639.0,France,Female,31,4,0.0,2,1,1,92194.09,0
697.0,Germany,Female,24,9,188869.72,1,0,0,7536.71,1
567.0,Spain,Female,35,6,19378.87,1,1,1,24287.18,0
517.0,Germany,Male,38,5,0.0,2,1,0,139324.14,0
737.0,Spain,Female,32,2,95247.73,1,1,1,53188.49,0
698.0,France,Female,25,0,0.0,1,1,1,80975.77,0
552.0,France,Male,55,0,165442.16,2,0,1,71506.94,0
703.0,Germany,Male,26,6,48921.02,2,0,1,68717.59,0
654.0,Germany,Female,37,10,0.0,1,0,0,60838.37,1
680.0,Spain,Male,34,10,42742.45,2,0,0,59857.54,1
771.0,Spain,Male,37,7,81404.03,2,0,1,56562.21,0
785.0,France,Male,37,7,48092.78,1,1,1,90173.84,0
494.0,France,Male,37,1,0.0,3,1,0,68228.63,1
782.0,France,Male,18,6,69484.73,1,1,1,50644.26,0
662.0,Spain,Male,38,10,169056.51,2,1,1,128108.02,0
764.0,Germany,Male,32,9,30855.19,1,1,1,133036.29,0
594.0,Germany,Female,36,7,51862.07,2,1,0,123798.6,1
673.0,Spain,Female,49,5,49670.81,2,1,1,150800.75,0
755.0,Spain,Female,43,1,82458.43,2,0,0,40725.02,1
567.0,France,Male,39,3,133284.49,1,1,0,1204.57,0
591.0,France,Female,50,2,0.0,1,1,1,48689.92,0
757.0,Germany,Male,45,1,71755.02,1,0,1,186958.63,0
650.0,France,Male,18,3,232407.95,1,1,1,59606.72,0
529.0,France,Male,49,1,0.0,1,1,1,160548.16,0
619.0,France,Male,37,3,75249.69,1,0,1,37938.37,0
832.0,Germany,Male,38,10,65056.48,2,0,1,117687.45,0
628.0,France,Female,50,3,0.0,1,1,1,93547.39,0
543.0,Germany,Male,59,9,178033.89,2,0,0,147418.66,1
610.0,France,Male,33,0,0.0,1,1,1,143838.8,0
544.0,Germany,Female,48,6,124605.84,2,0,0,180097.62,0
633.0,France,Female,46,0,0.0,1,1,0,82499.92,0
790.0,Spain,Male,51,3,140790.62,2,1,1,116850.12,0
591.0,France,Male,78,10,93648.54,1,0,0,155305.76,1
512.0,France,Female,27,6,0.0,2,0,0,49249.56,0
629.0,Germany,Male,53,5,149346.93,1,0,0,101061.27,1
718.0,Spain,Male,44,10,0.0,2,1,1,81241.43,0
670.0,Germany,Male,41,10,13388.29,2,0,1,47524.4,0
531.0,Spain,Male,22,7,81364.36,1,1,0,58799.07,0
543.0,France,Male,29,4,43238.03,2,1,0,119089.21,1
734.0,France,Male,36,6,115359.27,1,0,1,130007.68,0
622.0,Spain,Male,57,0,0.0,1,1,0,69456.39,0
768.0,Germany,Female,33,10,0.0,1,1,1,23392.43,0
818.0,France,Male,29,9,0.0,2,1,0,139031.05,0
590.0,Spain,Male,32,4,56275.21,1,0,0,190717.48,0
603.0,France,Male,36,8,0.0,2,0,0,4147.3,0
817.0,Spain,Female,33,2,0.0,3,1,1,142537.55,0
447.0,France,Male,53,6,205251.02,2,1,1,16487.32,0
633.0,France,Male,55,0,41055.29,2,0,0,165919.78,0
602.0,France,Female,31,4,79866.64,1,1,1,197422.81,0
696.0,Germany,Female,45,8,0.0,1,1,1,6873.91,1
701.0,Germany,Female,47,9,0.0,2,1,1,141428.57,0
643.0,Germany,Male,44,7,95911.99,2,0,0,59426.72,1
744.0,Germany,Female,18,8,0.0,2,1,1,23438.06,0
498.0,France,Male,37,6,76541.71,2,1,0,7959.62,1
540.0,Germany,Female,39,6,7937.24,2,0,1,87530.97,1
758.0,Germany,Male,66,6,0.0,1,1,0,2623.06,0
611.0,Spain,Male,41,8,142674.09,2,1,1,62532.92,0
521.0,Germany,Female,42,2,83688.87,2,1,0,134829.1,1
739.0,Spain,Male,34,9,94261.52,2,1,1,170815.35,0
657.0,Spain,Female,47,7,0.0,2,1,1,169277.12,0
556.0,France,Male,55,3,0.0,2,1,1,85896.69,0
543.0,France,Female,36,1,0.0,2,0,1,55905.14,0
699.0,Germany,Male,58,4,102676.78,1,0,1,198946.99,0
728.0,Germany,Male,46,10,167803.52,2,1,0,39762.25,0
395.0,Germany,Male,33,10,63128.34,2,1,1,140946.18,0
620.0,France,Female,47,10,0.0,1,0,1,90768.66,0
742.0,Spain,Male,41,1,37247.23,2,1,0,29497.59,0
604.0,Germany,Male,22,10,207250.37,2,1,0,155633.82,0
443.0,Germany,Male,33,3,0.0,1,1,1,87540.14,0
509.0,France,Male,30,10,0.0,2,0,1,120713.81,0
573.0,France,Male,39,4,102450.6,1,1,1,196818.66,0
802.0,Germany,Male,40,7,78908.36,1,1,1,9307.16,0
691.0,France,Female,48,8,0.0,2,1,1,109165.47,0
565.0,Germany,Female,36,4,27057.48,2,0,1,14213.0,0
672.0,Germany,Female,48,10,0.0,2,1,1,198682.29,0
543.0,France,Male,23,10,0.0,1,0,0,48283.84,0
628.0,France,Male,27,1,0.0,1,1,0,110525.69,1
659.0,Germany,Male,18,8,0.0,2,0,1,4354.89,0
554.0,Germany,Male,43,0,154123.08,1,1,0,78598.56,1
685.0,France,Male,35,0,92712.98,2,0,1,21133.28,0
750.0,France,Female,39,3,128921.89,1,1,0,48580.03,1
570.0,France,Male,53,9,149265.17,1,1,1,143225.62,0
602.0,Spain,Female,42,8,0.0,2,1,1,43578.66,0
642.0,Spain,Male,39,8,165617.2,2,1,0,145145.57,1
649.0,France,Female,37,5,148147.35,1,1,1,74405.44,0
622.0,Spain,Male,38,4,123585.08,2,0,1,90935.3,1
777.0,France,Female,51,6,0.0,1,1,1,30187.44,0
459.0,Spain,Male,44,9,182113.97,1,1,0,169776.03,1
644.0,Spain,Male,53,9,146912.64,2,1,1,107236.21,0
566.0,France,Female,47,4,13226.63,1,1,1,4326.86,0
833.0,Spain,Female,53,4,51550.86,1,1,1,189322.35,0
718.0,France,Male,29,10,150204.72,2,0,1,51738.37,0
640.0,France,Male,39,10,0.0,4,1,0,31818.04,1
732.0,Spain,Female,41,1,0.0,2,0,0,117988.39,0
665.0,Germany,Female,51,9,0.0,2,0,1,107233.84,0
679.0,France,Male,41,2,125325.21,2,1,1,149321.55,0
579.0,France,Male,29,8,18074.53,2,1,1,146068.57,0
683.0,France,Male,46,3,215689.44,1,1,0,56750.79,1
691.0,France,Female,32,1,0.0,1,1,0,46122.08,0
566.0,France,Female,31,9,86948.19,1,1,0,38952.87,1
668.0,Spain,Male,49,5,0.0,1,1,0,19572.66,0
658.0,France,Female,35,0,122766.3,2,1,1,127931.0,0
792.0,France,Female,30,4,165455.09,2,1,0,16828.86,1
602.0,France,Male,19,9,25260.58,1,0,0,140698.46,0
598.0,France,Male,37,5,0.0,2,1,0,152086.73,0
658.0,Germany,Male,27,0,0.0,3,1,0,88198.68,0
617.0,France,Female,28,9,23657.31,2,1,0,96753.85,1
755.0,France,Female,28,7,116187.55,1,0,1,142605.09,0
686.0,France,Male,39,1,138762.57,3,0,0,56856.95,1
703.0,France,Male,23,6,0.0,2,1,1,121587.94,0
662.0,Germany,Female,34,3,0.0,1,1,1,107126.45,0
585.0,Germany,Male,50,1,152988.54,1,1,1,191875.57,0
650.0,Germany,Female,53,4,0.0,2,1,1,69881.63,1
542.0,France,Male,45,10,86192.69,2,1,1,116357.41,0
832.0,France,Female,36,5,84028.53,1,0,0,94352.4,1
738.0,France,Female,40,10,73865.47,1,1,0,150885.81,0
568.0,France,Female,31,1,0.0,2,1,1,54443.88,0
438.0,France,Male,36,1,0.0,1,0,0,145204.72,0
699.0,France,Male,44,9,0.0,2,1,0,61310.77,0
681.0,France,Female,36,9,0.0,1,1,0,114798.13,0
686.0,France,Male,31,2,0.0,2,1,0,63485.82,0
662.0,Spain,Female,61,3,0.0,2,1,1,67197.89,0
732.0,Germany,Female,37,7,187746.85,2,1,1,30473.82,0
644.0,France,Female,26,8,0.0,1,1,1,154804.43,0
760.0,Germany,Female,38,7,184579.58,2,0,0,80016.69,0
589.0,Spain,Male,41,10,90161.66,1,1,1,100226.46,0
523.0,Germany,Female,28,10,112059.96,2,1,0,75720.12,0
629.0,Germany,Female,52,6,0.0,2,1,1,133345.69,0
750.0,France,Female,48,3,13185.03,2,1,0,56899.7,0
772.0,France,Female,52,2,129945.67,2,1,1,107835.92,0
586.0,Spain,Male,37,10,0.0,2,1,1,50932.6,0
648.0,France,Male,45,2,102349.12,2,0,1,130032.13,1
666.0,Spain,Male,45,4,87951.4,1,0,0,6857.48,1
612.0,Germany,Female,37,7,0.0,1,0,0,172981.13,0
681.0,Germany,Female,45,4,154424.63,1,1,1,161866.41,0
453.0,France,Female,44,5,133451.19,2,1,1,22683.93,0
634.0,Spain,Female,29,5,0.0,2,1,0,196176.58,0
775.0,France,Male,31,9,83158.91,2,0,1,26682.48,0
561.0,France,Male,18,6,112277.57,2,1,0,24853.54,0
616.0,France,Female,18,0,0.0,2,1,0,120729.79,0
668.0,Spain,Female,52,4,31232.82,2,1,1,111207.23,0
766.0,France,Male,47,0,0.0,2,0,0,98034.87,0
583.0,Germany,Female,31,1,0.0,2,1,1,134906.86,0
645.0,France,Female,41,6,157582.25,1,1,0,128551.61,0
544.0,France,Female,37,4,82011.69,2,1,0,96870.78,0
584.0,France,Female,37,10,100539.6,2,0,1,6443.61,0
492.0,Germany,Male,33,0,114655.38,2,1,1,41842.48,0
765.0,Germany,Female,35,2,221656.29,1,0,1,105721.49,0
598.0,Germany,Male,37,6,126512.96,2,1,0,49533.38,0
607.0,France,Male,33,10,0.0,1,1,1,79612.19,0
679.0,France,Female,50,0,161433.42,2,1,1,53403.07,0
514.0,France,Male,44,3,112172.13,1,0,0,53751.21,1
826.0,Spain,Female,46,4,0.0,2,1,0,82564.5,0
469.0,France,Male,41,10,40488.06,2,1,1,167234.55,0
551.0,Germany,Male,44,2,54712.46,1,1,1,85501.17,1
350.0,Spain,Male,40,3,85538.97,1,1,1,185851.42,0
757.0,Germany,Female,37,3,129611.95,1,1,0,102079.62,1
711.0,France,Female,41,4,91520.43,2,1,0,68495.41,0
429.0,Germany,Female,46,1,0.0,1,1,0,181179.67,1
648.0,France,Female,22,8,0.0,1,0,1,47881.55,0
748.0,Germany,Female,43,7,0.0,2,1,1,45419.59,0
785.0,Germany,Male,36,10,102064.62,2,1,0,78562.27,1
605.0,Spain,Male,18,6,153344.88,2,1,1,74708.21,0
569.0,France,Female,33,1,0.0,1,1,0,161622.84,0
683.0,France,Female,27,3,94895.31,2,1,0,110433.61,0
710.0,France,Male,49,4,59368.62,1,0,1,86393.96,0
513.0,France,Female,54,5,45298.52,1,1,0,86565.01,0
602.0,France,Female,39,5,0.0,2,0,1,166814.02,0
735.0,Spain,Male,44,3,0.0,2,0,1,163045.02,1
850.0,France,Male,20,8,36468.29,2,1,0,154878.23,0
623.0,France,Female,47,2,30702.4,1,1,0,14508.1,1
801.0,Germany,Female,30,1,0.0,2,1,1,61903.52,0
720.0,France,Female,38,8,61021.26,2,1,0,110166.85,1
412.0,France,Female,54,6,0.0,2,1,1,40629.88,1
617.0,Spain,Female,35,0,81750.59,2,1,0,49574.56,1
690.0,Germany,Male,42,5,87869.27,1,1,1,103589.42,0
645.0,Spain,Male,57,7,47562.61,1,0,0,9917.87,0
604.0,France,Female,23,1,0.0,2,0,1,116358.47,0
666.0,France,Female,19,10,61938.26,2,1,0,61896.38,0
632.0,Spain,Female,42,8,0.0,4,1,0,151179.48,1
618.0,Germany,Male,36,5,0.0,1,1,1,162923.42,0
595.0,France,Male,28,6,159233.2,1,1,0,155911.89,0
536.0,France,Female,39,3,0.0,1,1,1,146326.26,0
616.0,Germany,Male,38,7,0.0,2,1,1,170567.3,0
666.0,France,Female,47,6,0.0,1,1,0,121030.02,1
629.0,Spain,Female,57,7,89879.01,1,0,0,12528.13,1
827.0,France,Male,27,5,123602.87,1,1,1,64824.59,0
609.0,Germany,Female,56,3,0.0,2,1,0,110268.46,0
586.0,France,Male,43,6,0.0,1,1,1,134040.47,0
756.0,France,Male,24,0,157798.94,1,1,0,108998.79,1
568.0,France,Male,45,8,63470.67,1,1,1,87179.97,0
670.0,France,Male,50,1,0.0,2,0,0,157724.6,0
790.0,France,Male,49,10,0.0,2,0,1,181015.67,0
550.0,France,Female,34,2,10599.42,1,1,1,79246.1,0
541.0,Spain,Male,53,2,17982.46,1,1,1,19127.43,0
749.0,France,Female,43,7,157036.26,1,0,1,55827.64,0
554.0,France,Female,56,2,17518.35,1,1,1,56898.27,0
720.0,Spain,Female,50,7,122372.92,1,0,1,101172.08,0
642.0,Spain,Female,18,5,200867.31,1,1,0,11783.13,1
647.0,Spain,Female,31,8,120225.15,1,1,0,112246.99,1
801.0,France,Male,41,3,81616.49,2,1,0,186670.55,0
743.0,Germany,Male,35,6,237485.39,2,1,1,26467.54,0
753.0,France,Female,46,4,0.0,1,1,0,177577.02,0
558.0,France,Female,26,4,0.0,2,0,0,97799.58,0
595.0,France,Male,32,9,0.0,1,1,1,146719.14,0
582.0,Germany,Male,31,8,157106.9,2,0,0,65541.18,1
726.0,France,Male,49,2,79030.18,1,1,1,108839.22,0
554.0,France,Female,31,6,0.0,2,1,1,55779.75,0
673.0,Germany,Female,45,2,0.0,2,1,1,84156.25,0
485.0,France,Female,36,10,246992.29,3,1,1,83920.5,0
698.0,France,Female,33,4,0.0,1,1,1,66199.71,0
577.0,Germany,Male,44,3,0.0,1,1,0,43962.56,1
836.0,France,Male,20,1,77286.55,1,1,1,30921.99,0
549.0,Germany,Male,49,1,64768.16,1,0,1,107523.08,0
616.0,France,Female,32,1,0.0,2,1,1,31922.02,0
509.0,France,Male,42,6,0.0,2,1,0,112790.81,0
678.0,Spain,Female,31,9,156365.33,2,1,1,127783.07,0
598.0,France,Male,49,8,44697.34,2,1,1,52551.87,0
626.0,France,Male,45,0,46122.15,2,0,0,143327.42,0
810.0,Spain,Female,50,9,86598.51,1,0,0,40693.6,1
554.0,Germany,Male,44,5,0.0,2,1,1,3013.12,0
661.0,Spain,Female,32,10,75576.38,2,1,0,126008.95,0
500.0,Spain,Female,43,6,0.0,1,0,0,191094.54,0
687.0,Germany,Male,35,6,26401.98,2,1,0,133443.59,0
691.0,Germany,Female,45,8,60102.32,1,1,0,120199.93,0
578.0,Germany,Female,20,4,0.0,2,1,0,178895.53,0
640.0,Spain,Male,35,2,94713.08,1,0,0,58564.07,0
593.0,France,Male,72,0,0.0,2,1,0,60267.3,0
676.0,Spain,Male,35,9,0.0,2,1,0,23648.93,0
568.0,France,Male,60,10,0.0,1,0,1,3418.03,0
452.0,France,Female,41,6,0.0,2,1,1,169120.79,0
624.0,Germany,Male,61,3,114818.27,1,1,1,59958.52,0
781.0,France,Female,61,0,0.0,1,0,1,131703.63,0
654.0,Spain,Female,46,8,0.0,1,1,1,30977.87,0
712.0,Spain,Male,59,7,0.0,2,1,0,90726.3,0
526.0,France,Male,44,8,99381.44,1,0,1,137766.99,0
647.0,Spain,Male,49,9,133983.48,2,1,1,168375.5,0
654.0,France,Female,54,8,0.0,2,0,1,76155.58,0
546.0,Germany,Female,42,8,128153.15,1,1,1,101747.35,1
671.0,Spain,Male,28,3,101517.54,1,1,1,173571.74,0
564.0,France,Male,44,4,0.0,2,1,0,33261.82,0
658.0,Germany,Male,54,6,100370.98,2,0,1,17970.67,0
817.0,Germany,Female,47,0,0.0,1,1,0,29171.55,1
481.0,France,Male,38,4,0.0,2,1,0,80577.8,0
750.0,Spain,Male,33,0,0.0,1,1,1,12301.64,0
490.0,France,Male,48,9,96537.21,1,0,0,172429.92,0
642.0,France,Female,24,4,26273.16,2,1,1,126254.56,0
781.0,Spain,Male,35,6,0.0,1,1,1,84359.23,0
560.0,Spain,Female,50,3,0.0,1,0,0,57171.7,0
617.0,Spain,Male,24,3,0.0,1,1,1,180520.3,0
654.0,France,Female,49,5,0.0,2,1,1,161684.35,0
632.0,Spain,Male,52,5,0.0,1,1,1,191916.11,0
641.0,Germany,Female,36,1,98611.73,2,0,0,107419.51,0
635.0,Germany,Male,40,6,96716.66,2,0,0,37816.78,1
738.0,Spain,Male,44,7,129571.44,1,1,1,109572.46,0
676.0,Spain,Female,31,8,5711.69,1,1,1,106053.85,0
451.0,France,Female,27,0,40352.41,2,1,1,69146.35,0
706.0,France,Male,28,1,0.0,2,0,1,128997.15,0
629.0,Germany,Male,44,8,0.0,1,1,1,30801.72,0
783.0,Spain,Female,50,4,0.0,1,0,0,111242.06,0
687.0,Spain,Male,43,6,63074.97,1,1,1,53791.73,0
728.0,France,Male,38,5,36196.7,1,1,1,11572.04,0
656.0,Germany,Female,18,10,31741.63,2,1,1,97979.84,0
669.0,Germany,Female,44,2,111879.65,2,1,1,83943.51,0
844.0,France,Male,20,0,0.0,2,1,0,196541.75,0
687.0,Spain,Male,39,10,54778.5,2,0,0,158727.57,0
761.0,Germany,Male,28,10,0.0,2,0,1,1418.49,0
546.0,France,Female,26,6,52004.55,1,0,1,100101.19,0
577.0,France,Male,38,8,72253.99,2,0,0,138982.05,0
702.0,France,Female,18,8,157666.45,1,0,1,121752.22,0
525.0,France,Male,18,5,124685.89,1,0,0,72073.14,0
539.0,Germany,Male,36,3,0.0,2,1,0,4348.28,0
695.0,France,Female,33,5,0.0,2,1,0,21107.59,0
549.0,Spain,Female,34,7,0.0,2,1,1,149795.09,0
651.0,France,Male,40,0,196582.52,2,1,0,45861.59,0
644.0,Germany,Female,43,7,80410.0,2,1,0,186096.83,0
790.0,France,Female,18,7,61568.31,2,1,0,41689.78,0
710.0,Germany,Female,52,10,0.0,2,1,0,184586.57,0
759.0,France,Male,32,4,0.0,1,1,0,90113.81,0
759.0,Germany,Male,44,4,92979.85,1,1,0,85300.12,1
721.0,Germany,Male,39,0,92701.18,2,1,1,161347.7,1
699.0,Germany,Female,41,3,133956.24,1,1,0,166682.25,1
542.0,Germany,Male,19,1,148097.19,1,1,1,140456.69,0
574.0,Germany,Male,27,1,128843.12,2,1,1,153631.13,0
757.0,France,Female,31,6,43706.83,1,1,0,96390.8,0
669.0,Germany,Male,41,3,173154.97,1,1,1,138476.79,0
780.0,Spain,Female,37,4,112870.72,2,0,1,150939.34,0
693.0,Germany,Female,26,6,0.0,2,1,1,140866.95,0
498.0,Germany,Male,35,1,119169.64,2,1,0,125441.95,0
745.0,Spain,Male,31,6,0.0,2,0,0,103764.69,0
638.0,France,Female,43,4,0.0,1,0,0,105878.65,0
704.0,France,Male,51,8,83307.72,1,1,1,59715.74,0
850.0,Germany,Male,38,8,0.0,2,1,0,1844.44,0
690.0,Spain,Female,47,8,151930.56,2,0,0,103483.19,0
730.0,France,Male,39,10,97191.22,1,0,1,61508.47,0
661.0,France,Male,26,9,0.0,1,1,1,119397.87,0
850.0,Spain,Male,30,6,0.0,1,1,1,27021.57,0
567.0,France,Female,52,10,19775.57,1,1,1,187836.03,0
565.0,France,Male,39,9,0.0,1,1,0,22174.7,0
651.0,Spain,Female,58,5,0.0,2,1,1,97746.56,0
664.0,Spain,Female,46,2,119097.14,1,1,0,57914.02,0
613.0,France,Female,18,2,66271.84,1,0,1,56215.68,0
775.0,France,Female,41,4,99484.04,1,1,0,29223.32,0
582.0,Spain,Female,52,1,132402.37,1,1,1,134199.71,0
578.0,France,Female,33,7,34510.33,1,0,1,103007.64,0
587.0,France,Female,31,0,83447.41,1,1,1,130358.24,0
713.0,France,Male,58,9,0.0,2,0,0,166312.57,0
704.0,Germany,Male,39,1,0.0,2,0,1,18549.09,1
530.0,France,Female,36,6,0.0,2,0,0,30170.38,0
654.0,France,Female,35,4,0.0,1,0,0,178454.9,0
679.0,France,Female,35,10,143649.38,1,0,0,157301.99,0
562.0,Spain,Male,47,10,0.0,2,1,1,37240.16,0
735.0,Spain,Female,41,10,121815.6,1,0,0,171931.93,0
633.0,France,Male,29,1,0.0,1,0,0,6428.56,0
582.0,France,Female,32,4,99383.14,2,1,0,22321.75,0
678.0,Germany,Female,44,1,72002.37,1,1,0,68276.75,0
715.0,France,Male,37,0,170036.01,2,0,1,191574.38,0
821.0,Germany,Male,38,9,106911.58,1,1,0,129799.42,0
682.0,Spain,Female,22,1,135843.48,1,1,1,65556.95,0
605.0,Germany,Female,36,9,111583.66,2,0,0,77325.66,1
796.0,France,Male,48,10,0.0,2,1,0,135377.45,0
556.0,Germany,Female,22,3,123442.01,2,1,0,35167.4,1
639.0,France,Male,50,1,164036.5,2,1,0,39902.85,0
689.0,Spain,Male,21,0,62746.82,2,1,0,12702.73,0
758.0,France,Male,31,4,123029.39,2,1,0,170783.89,0
654.0,Germany,Male,38,0,121288.65,2,1,1,149058.04,0
568.0,Germany,Male,57,2,82217.16,1,0,1,181862.73,0
715.0,Germany,Female,25,3,0.0,1,1,0,136318.69,0
650.0,France,Male,34,1,0.0,2,1,1,17839.7,0
540.0,Germany,Male,31,4,133304.42,2,1,0,9453.47,0
850.0,France,Female,45,9,186149.11,2,1,1,16898.94,0
618.0,France,Female,36,9,0.0,4,1,0,67518.27,1
850.0,Spain,Male,41,9,187819.12,2,1,1,16419.09,0
553.0,France,Male,45,7,0.0,1,1,1,189077.34,0
594.0,France,Male,22,5,0.0,1,0,1,60785.67,0
548.0,France,Male,49,8,142314.29,2,0,0,87768.26,1
763.0,France,Female,49,9,113830.89,1,0,1,7947.95,0
350.0,France,Female,31,6,29003.23,1,1,0,76852.33,0
683.0,Germany,Male,52,8,0.0,1,1,0,177809.85,0
420.0,France,Male,34,9,0.0,2,1,1,191712.83,0
602.0,Germany,Female,40,4,51323.63,1,1,0,50009.54,1
653.0,Germany,Female,26,4,107235.74,1,0,0,197626.19,0
557.0,France,Male,46,0,0.0,2,0,0,16514.02,0
535.0,France,Male,54,7,0.0,2,1,1,179557.89,0
414.0,France,Female,25,9,0.0,1,1,1,81477.59,0
608.0,France,Male,45,5,60659.48,1,1,0,146011.79,0
681.0,France,Female,48,7,142435.5,2,1,1,115527.32,1
